carID,price
18763,17499
17899,12000
13269,17861
13009,8995
14497,22000
16888,10495
17033,13498
19374,8391
18275,5588
16761,20000
17031,7994
13172,17900
13582,36999
15050,29250
18279,18000
12005,2395
12867,9995
14961,13980
13158,28945
18008,10000
13015,64652
16092,16991
16432,46990
18980,21999
14618,8791
16810,42888
13557,13990
19169,9995
14136,47749
12480,23495
16527,35590
19448,30995
12176,11990
12852,16495
17542,51995
14441,26491
14585,15899
14799,3820
15102,10495
18641,15980
14368,12700
13167,8430
17394,29995
13809,27000
15227,38995
15663,10199
17172,18999
13082,35995
16442,10495
12973,12995
13110,55970
12599,17500
16774,27998
16485,11250
12159,7699
14717,16499
13760,17980
16268,15491
15097,39450
14740,23499
15354,6995
18403,20550
12234,14999
18291,33000
14253,12995
15080,22000
14864,6641
17453,13751
19295,8750
14660,28000
16555,6695
12391,10857
14296,20450
19353,14295
16081,30990
15065,1795
15304,42490
18268,36850
12260,14995
15083,13295
13843,12190
14348,22315
14179,13550
14735,4795
13258,45995
12427,26578
12192,20950
13488,10998
15534,17500
16414,35989
13193,4495
13445,22646
16802,14698
13810,17995
12101,19995
13023,27998
12771,19230
13241,11395
17333,23162
15811,26490
16009,18680
14551,17750
18552,18490
16630,15998
18108,9998
14415,11499
13268,30998
13401,59999
16607,17490
18388,7000
12617,23998
17819,10499
15586,32989
18250,2495
14695,19990
13664,13490
16566,30990
14521,11998
14437,4391
15367,21398
14323,54994
16005,7250
13036,44999
12940,39995
14803,19995
16294,18650
12257,33990
13643,8250
13763,17950
18550,32494
18560,23900
17305,19490
13544,55000
19383,10290
13481,9500
18407,74500
15612,40995
13185,18995
12769,21982
16920,17991
18859,32380
12540,6995
17717,13498
17014,5490
13103,62995
18974,9800
16777,10975
16094,39950
18496,19998
12349,6099
17890,15200
19027,7769
19601,14106
18102,48500
14531,21495
14328,74226
16962,30972
19017,59995
18100,40980
16204,31990
13300,12800
12611,15652
18087,2890
16929,18998
16571,36995
14948,10498
12473,21495
18105,39995
17242,21490
14767,24945
18669,13498
15930,21944
14752,48898
13798,11912
13601,9250
12791,9698
18712,29930
14198,18500
16200,2990
12748,15280
15605,1295
14646,10030
12130,7699
15169,17700
17657,27999
16149,7398
16186,16240
18488,8750
14761,22950
18384,18170
15086,21950
12447,31390
15240,8888
18057,27998
17457,45990
16924,38980
16478,12485
16842,19490
15833,18448
14188,56000
14565,5995
17996,39500
12863,43990
18947,10990
13288,3995
17849,44490
15179,38750
19554,41298
14229,3990
14426,2995
17164,14480
13078,19499
12162,25890
15241,10277
14060,37900
15357,30000
14439,14800
18824,25990
17395,54994
15967,17495
18377,4995
14589,18485
17285,6597
12717,10895
18020,17481
15752,57890
14730,19997
12372,11795
14672,20800
14393,3650
17920,23155
12168,48999
16497,5395
18839,19050
13463,5995
17618,58450
19242,56991
18956,36995
12322,19698
17133,10990
12341,14790
18688,18500
15759,21999
13879,42950
16312,7498
14885,12295
14471,16521
13660,17498
16496,20800
15782,8689
17895,35480
15975,7990
12994,6300
14489,10500
17038,22995
16969,11040
14862,40990
18761,4495
19447,10650
19008,13302
17962,17600
15561,16890
16989,45640
14583,11400
18924,29490
18011,5990
17959,30970
14017,4750
19594,19991
12361,27950
17590,10149
12087,16482
18704,14990
15376,15990
13309,15490
16303,17990
15906,41990
12932,5999
12126,104948
12528,15500
14815,24497
12045,42500
16856,17495
18932,19980
17810,8995
13943,22000
12097,23450
14043,18995
14973,32995
13412,24816
14104,14995
19468,23490
16898,17999
14416,28900
15453,8998
14666,23198
15135,14900
